Fecha,Año,Mes,Persona,Vendedor,SKU,Nombre Producto,Comentarios Producto,Cantidad_ventas,Precio,% Descuento,Descuento,IVA Vigente,Subtotal IVA mayor a 0%,IVA,Total,Saldo,Retenciones,Estado,Dias vencimiento,Fecha Vencimiento,Cantidad_inv,PVP,Costo Adquisición Unitario,Costo Adquisición,Modelo producto
2024-07-14,2024,7,Centro Quirúrgico Norte,Carlos Ruiz,IMP-RE-350,Implante de Seno Redondo Low Profile 350cc,"Grado médico, esterilizado Gamma",10,1322.06,0.15,1983.09,0.15,11237.51,1685.63,12923.14,0.0,226.15,Pagado,50,2024-09-02,67,1322.06,461.7,4617.0,Redondo Low Profile
2025-02-01,2025,2,Clínica Santa Inés,Carlos Ruiz,IMP-ER-325,Implante de Seno Ergonómico 325cc,"Grado médico, esterilizado Gamma",8,2216.85,0.1,1773.48,0.15,15961.32,2394.2,18355.52,0.0,321.22,Pagado,49,2025-03-22,73,2216.85,749.93,5999.44,Ergonómico
2025-07-23,2025,7,Dr. Juan Pérez,Carlos Ruiz,IMP-RE-275,Implante de Seno Redondo High Profile 275cc,"Grado médico, esterilizado Gamma",7,1892.32,0.0,0.0,0.15,13246.24,1986.94,15233.18,0.0,0.0,Pagado,59,2025-09-20,145,1892.32,662.75,4639.25,Redondo High Profile
2024-08-17,2024,8,Clínica Santa Inés,Marcos Proaño,IMP-RE-450,Implante de Seno Redondo High Profile 450cc,"Grado médico, esterilizado Gamma",10,1834.64,0.15,2751.96,0.15,15594.44,2339.17,17933.61,0.0,0.0,Pagado,24,2024-09-10,110,1834.64,644.48,6444.8,Redondo High Profile
2023-03-28,2023,3,MedGroup SA,Sofia Vega,IMP-AN-300,Implante de Seno Anatómico 300cc,"Grado médico, esterilizado Gamma",1,1377.81,0.0,0.0,0.15,1377.81,206.67,1584.48,0.0,0.0,Pagado,22,2023-04-19,24,1377.81,564.2,564.2,Anatómico
2025-12-12,2025,12,Dr. Juan Pérez,Marcos Proaño,IMP-RE-250,Implante de Seno Redondo Low Profile 250cc,"Grado médico, esterilizado Gamma",4,1250.15,0.15,750.09,0.15,4250.51,637.58,4888.09,0.0,0.0,Pagado,37,2026-01-18,83,1250.15,466.73,1866.92,Redondo Low Profile
2024-10-31,2024,10,Hospital del Valle,Lucía Méndez,IMP-ER-250,Implante de Seno Ergonómico 250cc,"Grado médico, esterilizado Gamma",9,1585.53,0.15,2140.47,0.15,12129.3,1819.39,13948.69,0.0,0.0,Pagado,31,2024-12-01,130,1585.53,580.47,5224.23,Ergonómico
2023-09-25,2023,9,Estética Integral,Lucía Méndez,IMP-AN-250,Implante de Seno Anatómico 250cc,"Grado médico, esterilizado Gamma",12,1884.19,0.05,1130.51,0.15,21479.77,3221.97,24701.74,0.0,0.0,Pagado,20,2023-10-15,62,1884.19,659.8,7917.6,Anatómico
2023-05-09,2023,5,Centro Quirúrgico Norte,Lucía Méndez,IMP-ER-450,Implante de Seno Ergonómico 450cc,"Grado médico, esterilizado Gamma",4,1743.33,0.1,697.33,0.15,6275.99,941.4,7217.39,0.0,0.0,Pagado,35,2023-06-13,66,1743.33,756.04,3024.16,Ergonómico
2024-07-01,2024,7,Clínica Santa Inés,Sofia Vega,IMP-ER-400,Implante de Seno Ergonómico 400cc,"Grado médico, esterilizado Gamma",7,2053.93,0.1,1437.75,0.15,12939.76,1940.96,14880.72,0.0,260.41,Pagado,58,2024-08-28,62,2053.93,726.35,5084.45,Ergonómico
2025-08-02,2025,8,Dr. Juan Pérez,Marcos Proaño,IMP-ER-400,Implante de Seno Ergonómico 400cc,"Grado médico, esterilizado Gamma",1,1376.47,0.0,0.0,0.15,1376.47,206.47,1582.94,0.0,27.7,Pagado,33,2025-09-04,79,1376.47,499.34,499.34,Ergonómico
2025-12-17,2025,12,Estética Integral,Marcos Proaño,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",9,2188.32,0.0,0.0,0.15,19694.88,2954.23,22649.11,22649.11,396.36,Pendiente,16,2026-01-02,149,2188.32,778.3,7004.7,Ergonómico
2024-04-27,2024,4,MedGroup SA,Elena Gómez,IMP-RE-275,Implante de Seno Redondo High Profile 275cc,"Grado médico, esterilizado Gamma",1,1827.47,0.0,0.0,0.15,1827.47,274.12,2101.59,0.0,0.0,Pagado,55,2024-06-21,80,1827.47,617.23,617.23,Redondo High Profile
2023-10-24,2023,10,Centro Quirúrgico Norte,Sofia Vega,IMP-RE-450,Implante de Seno Redondo Low Profile 450cc,"Grado médico, esterilizado Gamma",3,1123.3,0.0,0.0,0.15,3369.9,505.49,3875.39,0.0,67.82,Pagado,15,2023-11-08,88,1123.3,508.51,1525.53,Redondo Low Profile
2025-10-30,2025,10,Centro Quirúrgico Norte,Lucía Méndez,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",12,1463.2,0.05,877.92,0.15,16680.48,2502.07,19182.55,0.0,335.69,Pagado,60,2025-12-29,111,1463.2,594.02,7128.24,Redondo Low Profile
2025-01-21,2025,1,Clínica Santa Inés,Elena Gómez,IMP-RE-450,Implante de Seno Redondo Low Profile 450cc,"Grado médico, esterilizado Gamma",10,1129.15,0.1,1129.15,0.15,10162.35,1524.35,11686.7,0.0,0.0,Pagado,22,2025-02-12,82,1129.15,500.45,5004.5,Redondo Low Profile
2024-09-18,2024,9,Clínica Santa Inés,Marcos Proaño,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",1,1554.27,0.15,233.14,0.15,1321.13,198.17,1519.3,0.0,0.0,Pagado,53,2024-11-10,16,1554.27,587.4,587.4,Redondo High Profile
2025-11-28,2025,11,Clínica Santa Inés,Marcos Proaño,IMP-RE-250,Implante de Seno Redondo Low Profile 250cc,"Grado médico, esterilizado Gamma",10,1346.08,0.05,673.04,0.15,12787.76,1918.16,14705.92,14705.92,0.0,Pendiente,29,2025-12-27,26,1346.08,511.81,5118.1,Redondo Low Profile
2024-12-26,2024,12,Hospital del Valle,Marcos Proaño,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",3,1184.67,0.05,177.7,0.15,3376.31,506.45,3882.76,3882.76,67.95,Pendiente,38,2025-02-02,68,1184.67,509.86,1529.58,Redondo High Profile
2025-06-30,2025,6,Dr. Juan Pérez,Elena Gómez,IMP-RE-325,Implante de Seno Redondo Low Profile 325cc,"Grado médico, esterilizado Gamma",8,2343.66,0.0,0.0,0.15,18749.28,2812.39,21561.67,21561.67,377.33,Pendiente,23,2025-07-23,122,2343.66,842.66,6741.28,Redondo Low Profile
2025-08-06,2025,8,Estética Integral,Elena Gómez,IMP-ER-325,Implante de Seno Ergonómico 325cc,"Grado médico, esterilizado Gamma",12,1805.49,0.0,0.0,0.15,21665.88,3249.88,24915.76,0.0,436.03,Pagado,53,2025-09-28,74,1805.49,815.95,9791.4,Ergonómico
2023-12-20,2023,12,Dr. Juan Pérez,Carlos Ruiz,IMP-AN-450,Implante de Seno Anatómico 450cc,"Grado médico, esterilizado Gamma",12,1135.02,0.05,681.01,0.15,12939.23,1940.88,14880.11,0.0,260.4,Pagado,24,2024-01-13,94,1135.02,506.43,6077.16,Anatómico
2024-12-21,2024,12,Estética Integral,Sofia Vega,IMP-RE-275,Implante de Seno Redondo Low Profile 275cc,"Grado médico, esterilizado Gamma",2,1950.86,0.0,0.0,0.15,3901.72,585.26,4486.98,4486.98,0.0,Anulado,22,2025-01-12,10,1950.86,824.56,1649.12,Redondo Low Profile
2023-06-27,2023,6,Dr. Juan Pérez,Lucía Méndez,IMP-ER-500,Implante de Seno Ergonómico 500cc,"Grado médico, esterilizado Gamma",5,1410.02,0.15,1057.52,0.15,5992.58,898.89,6891.47,6891.47,120.6,Pendiente,41,2023-08-07,11,1410.02,632.11,3160.55,Ergonómico
2024-04-23,2024,4,Clínica Santa Inés,Lucía Méndez,IMP-ER-350,Implante de Seno Ergonómico 350cc,"Grado médico, esterilizado Gamma",1,1522.22,0.0,0.0,0.15,1522.22,228.33,1750.55,0.0,30.63,Pagado,53,2024-06-15,81,1522.22,546.78,546.78,Ergonómico
2023-09-10,2023,9,Centro Quirúrgico Norte,Lucía Méndez,IMP-RE-375,Implante de Seno Redondo High Profile 375cc,"Grado médico, esterilizado Gamma",9,1625.72,0.0,0.0,0.15,14631.48,2194.72,16826.2,0.0,0.0,Pagado,28,2023-10-08,76,1625.72,689.35,6204.15,Redondo High Profile
2024-05-15,2024,5,Hospital del Valle,Marcos Proaño,IMP-AN-450,Implante de Seno Anatómico 450cc,"Grado médico, esterilizado Gamma",9,1591.14,0.0,0.0,0.15,14320.26,2148.04,16468.3,0.0,0.0,Pagado,52,2024-07-06,28,1591.14,618.45,5566.05,Anatómico
2025-09-30,2025,9,Hospital del Valle,Sofia Vega,IMP-RE-375,Implante de Seno Redondo High Profile 375cc,"Grado médico, esterilizado Gamma",8,1570.76,0.1,1256.61,0.15,11309.47,1696.42,13005.89,13005.89,227.6,Pendiente,23,2025-10-23,149,1570.76,652.59,5220.72,Redondo High Profile
2024-07-28,2024,7,Clínica Santa Inés,Elena Gómez,IMP-RE-300,Implante de Seno Redondo Low Profile 300cc,"Grado médico, esterilizado Gamma",11,1478.95,0.15,2440.27,0.15,13828.18,2074.23,15902.41,0.0,0.0,Pagado,44,2024-09-10,107,1478.95,547.37,6021.07,Redondo Low Profile
2023-08-27,2023,8,Hospital del Valle,Marcos Proaño,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",12,1697.98,0.0,0.0,0.15,20375.76,3056.36,23432.12,0.0,0.0,Pagado,47,2023-10-13,150,1697.98,601.57,7218.84,Ergonómico
2025-04-13,2025,4,MedGroup SA,Elena Gómez,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",5,1307.99,0.1,654.0,0.15,5885.95,882.89,6768.84,6768.84,0.0,Pendiente,35,2025-05-18,62,1307.99,523.64,2618.2,Anatómico
2025-03-14,2025,3,Clínica Santa Inés,Carlos Ruiz,IMP-AN-250,Implante de Seno Anatómico 250cc,"Grado médico, esterilizado Gamma",5,1177.08,0.15,882.81,0.15,5002.59,750.39,5752.98,5752.98,0.0,Anulado,16,2025-03-30,60,1177.08,491.98,2459.9,Anatómico
2023-04-30,2023,4,Clínica Santa Inés,Lucía Méndez,IMP-RE-300,Implante de Seno Redondo Low Profile 300cc,"Grado médico, esterilizado Gamma",1,1767.19,0.0,0.0,0.15,1767.19,265.08,2032.27,0.0,35.56,Pagado,42,2023-06-11,36,1767.19,605.81,605.81,Redondo Low Profile
2023-06-18,2023,6,Hospital del Valle,Carlos Ruiz,IMP-AN-450,Implante de Seno Anatómico 450cc,"Grado médico, esterilizado Gamma",4,1666.33,0.0,0.0,0.15,6665.32,999.8,7665.12,0.0,0.0,Pagado,22,2023-07-10,62,1666.33,735.17,2940.68,Anatómico
2025-04-26,2025,4,Hospital del Valle,Elena Gómez,IMP-RE-375,Implante de Seno Redondo High Profile 375cc,"Grado médico, esterilizado Gamma",3,2414.35,0.1,724.3,0.15,6518.75,977.81,7496.56,7496.56,0.0,Pendiente,28,2025-05-24,51,2414.35,846.09,2538.27,Redondo High Profile
2025-03-19,2025,3,Hospital del Valle,Elena Gómez,IMP-RE-450,Implante de Seno Redondo High Profile 450cc,"Grado médico, esterilizado Gamma",6,2356.23,0.1,1413.74,0.15,12723.64,1908.55,14632.19,0.0,0.0,Pagado,58,2025-05-16,76,2356.23,802.31,4813.86,Redondo High Profile
2024-08-23,2024,8,Clínica Santa Inés,Marcos Proaño,IMP-RE-375,Implante de Seno Redondo High Profile 375cc,"Grado médico, esterilizado Gamma",9,1459.03,0.15,1969.69,0.15,11161.58,1674.24,12835.82,0.0,0.0,Pagado,36,2024-09-28,28,1459.03,493.94,4445.46,Redondo High Profile
2024-09-22,2024,9,Estética Integral,Elena Gómez,IMP-AN-500,Implante de Seno Anatómico 500cc,"Grado médico, esterilizado Gamma",12,1210.59,0.0,0.0,0.15,14527.08,2179.06,16706.14,0.0,0.0,Pagado,18,2024-10-10,36,1210.59,545.22,6542.64,Anatómico
2024-08-06,2024,8,MedGroup SA,Marcos Proaño,IMP-AN-275,Implante de Seno Anatómico 275cc,"Grado médico, esterilizado Gamma",7,2206.52,0.0,0.0,0.15,15445.64,2316.85,17762.49,17762.49,310.84,Anulado,40,2024-09-15,32,2206.52,803.6,5625.2,Anatómico
2023-09-25,2023,9,Centro Quirúrgico Norte,Sofia Vega,IMP-RE-350,Implante de Seno Redondo High Profile 350cc,"Grado médico, esterilizado Gamma",4,2086.68,0.15,1252.01,0.15,7094.71,1064.21,8158.92,0.0,142.78,Pagado,58,2023-11-22,78,2086.68,807.8,3231.2,Redondo High Profile
2025-05-18,2025,5,Estética Integral,Sofia Vega,IMP-RE-300,Implante de Seno Redondo Low Profile 300cc,"Grado médico, esterilizado Gamma",7,1719.93,0.05,601.98,0.15,11437.53,1715.63,13153.16,0.0,230.18,Pagado,52,2025-07-09,30,1719.93,723.28,5062.96,Redondo Low Profile
2024-01-13,2024,1,Hospital del Valle,Elena Gómez,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",6,1423.41,0.0,0.0,0.15,8540.46,1281.07,9821.53,0.0,171.88,Pagado,36,2024-02-18,92,1423.41,645.68,3874.08,Anatómico
2023-05-10,2023,5,Dr. Juan Pérez,Carlos Ruiz,IMP-AN-450,Implante de Seno Anatómico 450cc,"Grado médico, esterilizado Gamma",2,1355.52,0.15,406.66,0.15,2304.38,345.66,2650.04,0.0,0.0,Pagado,44,2023-06-23,40,1355.52,577.99,1155.98,Anatómico
2025-10-20,2025,10,Centro Quirúrgico Norte,Marcos Proaño,IMP-RE-500,Implante de Seno Redondo High Profile 500cc,"Grado médico, esterilizado Gamma",1,1573.72,0.15,236.06,0.15,1337.66,200.65,1538.31,0.0,0.0,Pagado,19,2025-11-08,8,1573.72,645.09,645.09,Redondo High Profile
2025-11-18,2025,11,Centro Quirúrgico Norte,Marcos Proaño,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",11,1289.03,0.0,0.0,0.15,14179.33,2126.9,16306.23,0.0,0.0,Pagado,26,2025-12-14,134,1289.03,544.97,5994.67,Anatómico
2024-06-02,2024,6,Centro Quirúrgico Norte,Sofia Vega,IMP-ER-325,Implante de Seno Ergonómico 325cc,"Grado médico, esterilizado Gamma",9,1532.38,0.0,0.0,0.15,13791.42,2068.71,15860.13,0.0,277.55,Pagado,41,2024-07-13,101,1532.38,568.71,5118.39,Ergonómico
2025-09-18,2025,9,Clínica Santa Inés,Carlos Ruiz,IMP-RE-250,Implante de Seno Redondo High Profile 250cc,"Grado médico, esterilizado Gamma",11,2096.78,0.0,0.0,0.15,23064.58,3459.69,26524.27,0.0,0.0,Pagado,23,2025-10-11,68,2096.78,817.7,8994.7,Redondo High Profile
2024-05-27,2024,5,Centro Quirúrgico Norte,Elena Gómez,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",1,1411.07,0.1,141.11,0.15,1269.96,190.49,1460.45,0.0,25.56,Pagado,59,2024-07-25,146,1411.07,612.26,612.26,Ergonómico
2025-06-17,2025,6,MedGroup SA,Sofia Vega,IMP-RE-275,Implante de Seno Redondo High Profile 275cc,"Grado médico, esterilizado Gamma",10,1202.34,0.0,0.0,0.15,12023.4,1803.51,13826.91,13826.91,241.97,Pendiente,16,2025-07-03,15,1202.34,544.38,5443.8,Redondo High Profile
2024-03-02,2024,3,Centro Quirúrgico Norte,Elena Gómez,IMP-RE-450,Implante de Seno Redondo High Profile 450cc,"Grado médico, esterilizado Gamma",9,1245.71,0.1,1121.14,0.15,10090.25,1513.54,11603.79,0.0,0.0,Pagado,31,2024-04-02,126,1245.71,549.2,4942.8,Redondo High Profile
2023-09-18,2023,9,Hospital del Valle,Sofia Vega,IMP-RE-275,Implante de Seno Redondo Low Profile 275cc,"Grado médico, esterilizado Gamma",3,2057.04,0.05,308.56,0.15,5862.56,879.38,6741.94,6741.94,117.98,Anulado,34,2023-10-22,98,2057.04,724.82,2174.46,Redondo Low Profile
2025-12-19,2025,12,MedGroup SA,Elena Gómez,IMP-RE-275,Implante de Seno Redondo High Profile 275cc,"Grado médico, esterilizado Gamma",11,1708.84,0.0,0.0,0.15,18797.24,2819.59,21616.83,0.0,378.29,Pagado,42,2026-01-30,17,1708.84,625.78,6883.58,Redondo High Profile
2023-09-05,2023,9,Centro Quirúrgico Norte,Lucía Méndez,IMP-ER-500,Implante de Seno Ergonómico 500cc,"Grado médico, esterilizado Gamma",2,1760.6,0.0,0.0,0.15,3521.2,528.18,4049.38,0.0,0.0,Pagado,54,2023-10-29,22,1760.6,650.49,1300.98,Ergonómico
2024-12-12,2024,12,Hospital del Valle,Carlos Ruiz,IMP-AN-250,Implante de Seno Anatómico 250cc,"Grado médico, esterilizado Gamma",3,2096.39,0.05,314.46,0.15,5974.71,896.21,6870.92,0.0,0.0,Pagado,59,2025-02-09,88,2096.39,799.1,2397.3,Anatómico
2023-06-05,2023,6,Clínica Santa Inés,Lucía Méndez,IMP-ER-450,Implante de Seno Ergonómico 450cc,"Grado médico, esterilizado Gamma",11,1295.35,0.15,2137.33,0.15,12111.52,1816.73,13928.25,0.0,0.0,Pagado,48,2023-07-23,88,1295.35,548.51,6033.61,Ergonómico
2025-05-14,2025,5,Clínica Santa Inés,Elena Gómez,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",5,1926.15,0.05,481.54,0.15,9149.21,1372.38,10521.59,10521.59,0.0,Pendiente,33,2025-06-16,99,1926.15,710.24,3551.2,Anatómico
2024-09-27,2024,9,Dr. Juan Pérez,Carlos Ruiz,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",1,2268.46,0.05,113.42,0.15,2155.04,323.26,2478.3,0.0,0.0,Pagado,15,2024-10-12,73,2268.46,760.88,760.88,Redondo High Profile
2023-10-09,2023,10,MedGroup SA,Lucía Méndez,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",7,2316.48,0.0,0.0,0.15,16215.36,2432.3,18647.66,0.0,326.33,Pagado,55,2023-12-03,135,2316.48,826.67,5786.69,Redondo High Profile
2024-03-13,2024,3,MedGroup SA,Carlos Ruiz,IMP-AN-500,Implante de Seno Anatómico 500cc,"Grado médico, esterilizado Gamma",2,2346.62,0.15,703.99,0.15,3989.25,598.39,4587.64,0.0,80.28,Pagado,30,2024-04-12,79,2346.62,819.01,1638.02,Anatómico
2025-08-12,2025,8,Clínica Santa Inés,Lucía Méndez,IMP-ER-250,Implante de Seno Ergonómico 250cc,"Grado médico, esterilizado Gamma",7,1033.03,0.1,723.12,0.15,6508.09,976.21,7484.3,0.0,0.0,Pagado,15,2025-08-27,146,1033.03,469.39,3285.73,Ergonómico
2024-06-15,2024,6,Clínica Santa Inés,Sofia Vega,IMP-RE-250,Implante de Seno Redondo Low Profile 250cc,"Grado médico, esterilizado Gamma",2,2367.61,0.0,0.0,0.15,4735.22,710.28,5445.5,0.0,95.3,Pagado,45,2024-07-30,86,2367.61,845.49,1690.98,Redondo Low Profile
2024-11-13,2024,11,MedGroup SA,Sofia Vega,IMP-AN-250,Implante de Seno Anatómico 250cc,"Grado médico, esterilizado Gamma",1,1945.63,0.05,97.28,0.15,1848.35,277.25,2125.6,0.0,37.2,Pagado,31,2024-12-14,28,1945.63,735.39,735.39,Anatómico
2024-04-20,2024,4,Clínica Santa Inés,Carlos Ruiz,IMP-RE-325,Implante de Seno Redondo High Profile 325cc,"Grado médico, esterilizado Gamma",9,1253.96,0.0,0.0,0.15,11285.64,1692.85,12978.49,12978.49,227.12,Pendiente,53,2024-06-12,83,1253.96,469.57,4226.13,Redondo High Profile
2023-05-04,2023,5,Centro Quirúrgico Norte,Lucía Méndez,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",3,2048.98,0.15,922.04,0.15,5224.9,783.73,6008.63,0.0,105.15,Pagado,49,2023-06-22,22,2048.98,726.21,2178.63,Anatómico
2025-02-11,2025,2,Clínica Santa Inés,Elena Gómez,IMP-RE-500,Implante de Seno Redondo Low Profile 500cc,"Grado médico, esterilizado Gamma",4,1330.49,0.15,798.29,0.15,4523.67,678.55,5202.22,0.0,91.04,Pagado,51,2025-04-03,10,1330.49,519.04,2076.16,Redondo Low Profile
2023-03-18,2023,3,Clínica Santa Inés,Marcos Proaño,IMP-RE-350,Implante de Seno Redondo High Profile 350cc,"Grado médico, esterilizado Gamma",4,2201.78,0.0,0.0,0.15,8807.12,1321.07,10128.19,0.0,0.0,Pagado,35,2023-04-22,63,2201.78,839.78,3359.12,Redondo High Profile
2024-06-10,2024,6,Hospital del Valle,Elena Gómez,IMP-RE-500,Implante de Seno Redondo High Profile 500cc,"Grado médico, esterilizado Gamma",5,1667.49,0.0,0.0,0.15,8337.45,1250.62,9588.07,0.0,0.0,Pagado,23,2024-07-03,101,1667.49,745.92,3729.6,Redondo High Profile
2023-06-19,2023,6,Centro Quirúrgico Norte,Carlos Ruiz,IMP-AN-375,Implante de Seno Anatómico 375cc,"Grado médico, esterilizado Gamma",2,1600.74,0.0,0.0,0.15,3201.48,480.22,3681.7,0.0,64.43,Pagado,38,2023-07-27,67,1600.74,626.42,1252.84,Anatómico
2024-12-01,2024,12,Hospital del Valle,Marcos Proaño,IMP-AN-275,Implante de Seno Anatómico 275cc,"Grado médico, esterilizado Gamma",12,1101.29,0.0,0.0,0.15,13215.48,1982.32,15197.8,15197.8,265.96,Pendiente,55,2025-01-25,114,1101.29,480.47,5765.64,Anatómico
2024-07-19,2024,7,Centro Quirúrgico Norte,Elena Gómez,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",1,1367.01,0.0,0.0,0.15,1367.01,205.05,1572.06,1572.06,0.0,Pendiente,53,2024-09-10,7,1367.01,560.47,560.47,Ergonómico
2024-04-15,2024,4,Estética Integral,Elena Gómez,IMP-AN-250,Implante de Seno Anatómico 250cc,"Grado médico, esterilizado Gamma",11,1014.55,0.0,0.0,0.15,11160.05,1674.01,12834.06,0.0,0.0,Pagado,29,2024-05-14,14,1014.55,456.75,5024.25,Anatómico
2023-03-28,2023,3,Centro Quirúrgico Norte,Elena Gómez,IMP-RE-275,Implante de Seno Redondo Low Profile 275cc,"Grado médico, esterilizado Gamma",8,1493.3,0.1,1194.64,0.15,10751.76,1612.76,12364.52,12364.52,216.38,Pendiente,54,2023-05-21,108,1493.3,673.61,5388.88,Redondo Low Profile
2023-03-13,2023,3,Dr. Juan Pérez,Elena Gómez,IMP-RE-325,Implante de Seno Redondo Low Profile 325cc,"Grado médico, esterilizado Gamma",5,2434.37,0.0,0.0,0.15,12171.85,1825.78,13997.63,0.0,0.0,Pagado,31,2023-04-13,148,2434.37,841.35,4206.75,Redondo Low Profile
2023-08-14,2023,8,MedGroup SA,Lucía Méndez,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",1,1198.23,0.0,0.0,0.15,1198.23,179.73,1377.96,1377.96,0.0,Pendiente,48,2023-10-01,55,1198.23,478.52,478.52,Redondo Low Profile
2025-05-24,2025,5,Estética Integral,Lucía Méndez,IMP-RE-275,Implante de Seno Redondo High Profile 275cc,"Grado médico, esterilizado Gamma",4,1524.72,0.0,0.0,0.15,6098.88,914.83,7013.71,7013.71,0.0,Anulado,24,2025-06-17,40,1524.72,667.77,2671.08,Redondo High Profile
2025-06-08,2025,6,Estética Integral,Marcos Proaño,IMP-ER-500,Implante de Seno Ergonómico 500cc,"Grado médico, esterilizado Gamma",2,1803.57,0.05,180.36,0.15,3426.78,514.02,3940.8,0.0,68.96,Pagado,34,2025-07-12,134,1803.57,693.43,1386.86,Ergonómico
2025-11-03,2025,11,Estética Integral,Marcos Proaño,IMP-AN-250,Implante de Seno Anatómico 250cc,"Grado médico, esterilizado Gamma",8,1779.07,0.05,711.63,0.15,13520.93,2028.14,15549.07,0.0,0.0,Pagado,41,2025-12-14,80,1779.07,745.99,5967.92,Anatómico
2024-11-07,2024,11,Clínica Santa Inés,Marcos Proaño,IMP-RE-500,Implante de Seno Redondo Low Profile 500cc,"Grado médico, esterilizado Gamma",8,1458.35,0.1,1166.68,0.15,10500.12,1575.02,12075.14,12075.14,211.31,Pendiente,25,2024-12-02,16,1458.35,639.94,5119.52,Redondo Low Profile
2024-12-28,2024,12,Centro Quirúrgico Norte,Lucía Méndez,IMP-RE-350,Implante de Seno Redondo Low Profile 350cc,"Grado médico, esterilizado Gamma",6,2084.66,0.0,0.0,0.15,12507.96,1876.19,14384.15,0.0,251.72,Pagado,20,2025-01-17,112,2084.66,769.94,4619.64,Redondo Low Profile
2025-08-28,2025,8,Clínica Santa Inés,Sofia Vega,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",10,1139.38,0.1,1139.38,0.15,10254.42,1538.16,11792.58,0.0,0.0,Pagado,53,2025-10-20,47,1139.38,452.39,4523.9,Anatómico
2025-05-19,2025,5,Estética Integral,Marcos Proaño,IMP-AN-300,Implante de Seno Anatómico 300cc,"Grado médico, esterilizado Gamma",3,1714.07,0.0,0.0,0.15,5142.21,771.33,5913.54,0.0,103.49,Pagado,43,2025-07-01,137,1714.07,578.44,1735.32,Anatómico
2024-07-18,2024,7,MedGroup SA,Lucía Méndez,IMP-RE-500,Implante de Seno Redondo High Profile 500cc,"Grado médico, esterilizado Gamma",11,1774.42,0.0,0.0,0.15,19518.62,2927.79,22446.41,0.0,0.0,Pagado,38,2024-08-25,45,1774.42,789.94,8689.34,Redondo High Profile
2024-12-23,2024,12,Centro Quirúrgico Norte,Marcos Proaño,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",9,1278.44,0.05,575.3,0.15,10930.66,1639.6,12570.26,12570.26,219.98,Pendiente,19,2025-01-11,13,1278.44,470.63,4235.67,Redondo High Profile
2024-08-03,2024,8,Estética Integral,Lucía Méndez,IMP-RE-500,Implante de Seno Redondo Low Profile 500cc,"Grado médico, esterilizado Gamma",7,2006.61,0.1,1404.63,0.15,12641.64,1896.25,14537.89,0.0,0.0,Pagado,28,2024-08-31,5,2006.61,687.09,4809.63,Redondo Low Profile
2025-07-17,2025,7,Dr. Juan Pérez,Marcos Proaño,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",6,1728.65,0.0,0.0,0.15,10371.9,1555.78,11927.68,0.0,0.0,Pagado,24,2025-08-10,30,1728.65,671.42,4028.52,Ergonómico
2024-05-23,2024,5,Clínica Santa Inés,Marcos Proaño,IMP-RE-500,Implante de Seno Redondo High Profile 500cc,"Grado médico, esterilizado Gamma",3,1868.84,0.15,840.98,0.15,4765.54,714.83,5480.37,0.0,0.0,Pagado,56,2024-07-18,104,1868.84,660.88,1982.64,Redondo High Profile
